CustomerID,TotalPurchaseAmount,AvgOrderValue,TotalTransactions,NumberOfOrders,Recency,Tenure,Frequency,AvgDaysBetweenOrders,MonetaryValue
14928.0,223.91000000000003,10.662380952380953,21,1,627,1,1.0,1.0,223.91000000000003
14929.0,836.69,24.608529411764707,34,2,31,390,0.005128205128205128,195.0,836.69
14930.0,5246.63,18.805125448028676,279,6,108,498,0.012048192771084338,83.0,5246.63
14931.0,1257.68,30.675121951219513,41,5,4,237,0.02109704641350211,47.4,1257.68
14932.0,1029.66,21.013469387755105,49,2,365,21,0.09523809523809523,10.5,1029.66
14933.0,1770.0,442.5,4,4,443,1,4.0,0.25,1770.0
14934.0,3503.5,18.937837837837836,185,5,81,360,0.013888888888888888,72.0,3503.5
14935.0,2849.83,109.60884615384614,26,2,296,323,0.006191950464396285,161.5,2849.83
14936.0,12410.81,23.549924098671728,527,12,33,550,0.02181818181818182,45.833333333333336,12410.81
14937.0,1621.88,47.70235294117647,34,3,56,74,0.04054054054054054,24.666666666666668,1621.88
14938.0,2322.43,32.710281690140846,71,2,561,1,2.0,0.5,2322.43
14940.0,531.49,16.6090625,32,2,417,316,0.006329113924050633,158.0,531.49
14941.0,182.1,26.014285714285712,7,1,578,1,1.0,1.0,182.1
14942.0,746.56,39.292631578947365,19,4,401,329,0.0121580547112462,82.25,746.56
14943.0,107.62,21.524,5,1,662,1,1.0,1.0,107.62
14944.0,9784.67,32.2926402640264,303,19,29,632,0.030063291139240507,33.26315789473684,9784.67
14945.0,179.4,16.30909090909091,11,1,413,1,1.0,1.0,179.4
14946.0,100.9,33.63333333333333,3,1,13,1,1.0,1.0,100.9
14947.0,1049.79,19.440555555555555,54,6,71,553,0.0108499095840868,92.16666666666667,1049.79
14948.0,1101.97,17.491587301587302,63,6,22,197,0.030456852791878174,32.833333333333336,1101.97
14949.0,515.0,19.074074074074073,27,4,468,253,0.015810276679841896,63.25,515.0
14950.0,371.2,19.53684210526316,19,1,18,1,1.0,1.0,371.2
14951.0,311.69,15.5845,20,1,78,1,1.0,1.0,311.69
14952.0,17629.35,57.42459283387622,307,32,59,677,0.047267355982274745,21.15625,17629.35
14953.0,1013.77,3.914169884169884,259,4,24,411,0.009732360097323601,102.75,1013.77
14954.0,503.44,3.9955555555555557,126,2,11,691,0.002894356005788712,345.5,503.44
14955.0,163.77,5.282903225806452,31,1,732,1,1.0,1.0,163.77
14956.0,1325.0,331.25,4,1,420,1,1.0,1.0,1325.0
14957.0,333.29,11.492758620689656,29,2,252,392,0.00510204081632653,196.0,333.29
14958.0,957.9399999999999,13.304722222222221,72,6,146,589,0.010186757215619695,98.16666666666667,957.9399999999999
14959.0,695.42,11.786779661016949,59,4,63,233,0.017167381974248927,58.25,695.42
14960.0,221.27,8.195185185185185,27,2,7,163,0.012269938650306749,81.5,221.27
14961.0,16410.15,24.492761194029853,670,22,10,725,0.030344827586206897,32.95454545454545,16410.15
14962.0,366.91,26.207857142857144,14,4,270,314,0.012738853503184714,78.5,366.91
14963.0,3164.48,6.418823529411765,493,12,9,516,0.023255813953488372,43.0,3164.48
14964.0,206.21,15.862307692307693,13,1,246,1,1.0,1.0,206.21
14965.0,599.0,7.216867469879518,83,2,95,1,2.0,0.5,599.0
14966.0,1115.8400000000001,6.974000000000001,160,6,14,710,0.008450704225352112,118.33333333333333,1115.8400000000001
14967.0,1982.6100000000001,68.36586206896553,29,6,49,687,0.008733624454148471,114.5,1982.6100000000001
14968.0,504.99,5.941058823529412,85,2,29,429,0.004662004662004662,214.5,504.99
14969.0,906.23,69.71000000000001,13,1,703,1,1.0,1.0,906.23
14970.0,4919.35,43.53407079646018,113,12,67,596,0.020134228187919462,49.666666666666664,4919.35
14971.0,1116.57,6.9785625,160,3,34,9,0.3333333333333333,3.0,1116.57
14972.0,145.07,7.2535,20,2,127,253,0.007905138339920948,126.5,145.07
14973.0,1314.45,41.0765625,32,3,106,119,0.025210084033613446,39.666666666666664,1314.45
14974.0,114.39,5.4471428571428575,21,1,36,1,1.0,1.0,114.39
14975.0,472.39,18.168846153846154,26,2,56,364,0.005494505494505495,182.0,472.39
14976.0,790.86,10.984166666666667,72,7,56,270,0.025925925925925925,38.57142857142857,790.86
14977.0,31.929999999999996,7.982499999999999,4,1,725,1,1.0,1.0,31.929999999999996
14978.0,3142.14,10.724027303754266,293,10,71,519,0.019267822736030827,51.9,3142.14
14979.0,439.46,8.291698113207547,53,1,734,1,1.0,1.0,439.46
14980.0,150.68,6.278333333333333,24,1,736,1,1.0,1.0,150.68
14981.0,372.92,16.950909090909093,22,2,245,178,0.011235955056179775,89.0,372.92
14982.0,237.78,6.096923076923077,39,1,571,1,1.0,1.0,237.78
14983.0,183.20000000000002,6.106666666666667,30,1,688,1,1.0,1.0,183.20000000000002
14984.0,1271.41,22.703750000000003,56,6,18,679,0.008836524300441826,113.16666666666667,1271.41
14985.0,296.75,3.410919540229885,87,2,197,160,0.0125,80.0,296.75
14986.0,566.9,5.669,100,2,375,308,0.006493506493506494,154.0,566.9
14987.0,1713.85,100.81470588235294,17,8,15,722,0.0110803324099723,90.25,1713.85
14988.0,2066.6,8.46967213114754,244,7,211,391,0.017902813299232736,55.857142857142854,2066.6
14989.0,342.4,19.022222222222222,18,1,661,1,1.0,1.0,342.4
14990.0,305.42,7.102790697674419,43,2,611,119,0.01680672268907563,59.5,305.42
14991.0,314.67,14.984285714285715,21,1,429,1,1.0,1.0,314.67
14992.0,210.5,7.796296296296297,27,1,441,1,1.0,1.0,210.5
14993.0,36.13,3.6130000000000004,10,1,563,1,1.0,1.0,36.13
14994.0,960.63,3.0988064516129032,310,5,381,241,0.02074688796680498,48.2,960.63
14995.0,233.23000000000002,3.82344262295082,61,2,38,242,0.008264462809917356,121.0,233.23000000000002
14996.0,442.28999999999996,10.787560975609756,41,2,480,1,2.0,0.5,442.28999999999996
14997.0,776.5999999999999,20.436842105263157,38,4,45,610,0.006557377049180328,152.5,776.5999999999999
14998.0,770.73,6.068740157480315,127,4,169,436,0.009174311926605505,109.0,770.73
14999.0,129.48000000000002,14.386666666666668,9,1,592,1,1.0,1.0,129.48000000000002
15000.0,490.52,6.37038961038961,77,1,47,1,1.0,1.0,490.52
15001.0,230.85999999999999,4.275185185185185,54,2,393,1,2.0,0.5,230.85999999999999
15002.0,4817.28,13.019675675675675,370,9,115,581,0.01549053356282272,64.55555555555556,4817.28
15003.0,1060.7,3.0392550143266477,349,6,472,210,0.02857142857142857,35.0,1060.7
15004.0,1246.32,7.888101265822784,158,1,146,1,1.0,1.0,1246.32
15005.0,14106.2,5.748247758761207,2454,56,15,723,0.07745504840940526,12.910714285714286,14106.2
15006.0,825.14,3.986183574879227,207,2,50,403,0.004962779156327543,201.5,825.14
15007.0,156.91,13.075833333333334,12,1,158,1,1.0,1.0,156.91
15008.0,360.0,30.0,12,2,479,158,0.012658227848101266,79.0,360.0
15009.0,1261.78,6.932857142857142,182,3,11,13,0.23076923076923078,4.333333333333333,1261.78
15010.0,308.94,15.447,20,1,35,1,1.0,1.0,308.94
15011.0,416.6,20.830000000000002,20,2,395,21,0.09523809523809523,10.5,416.6
15012.0,860.62,3.374980392156863,255,3,53,524,0.0057251908396946565,174.66666666666666,860.62
15013.0,1641.3,4.623380281690141,355,10,487,190,0.05263157894736842,19.0,1641.3
15014.0,260.17,7.433428571428572,35,2,42,134,0.014925373134328358,67.0,260.17
15015.0,2365.02,7.989932432432433,296,13,500,224,0.05803571428571429,17.23076923076923,2365.02
15016.0,630.3,5.83611111111111,108,5,172,371,0.013477088948787063,74.2,630.3
15017.0,125.58,6.279,20,1,33,1,1.0,1.0,125.58
15018.0,607.46,16.87388888888889,36,3,38,330,0.00909090909090909,110.0,607.46
15019.0,266.0,3.8,70,1,266,1,1.0,1.0,266.0
15020.0,203.42,7.265,28,1,378,1,1.0,1.0,203.42
15021.0,2783.83,3.877200557103064,718,12,8,490,0.024489795918367346,40.833333333333336,2783.83
15022.0,1186.09,7.701883116883116,154,5,11,666,0.0075075075075075074,133.2,1186.09
15023.0,12170.68,11.990817733990148,1015,20,2,672,0.02976190476190476,33.6,12170.68
15024.0,4075.51,10.985202156334232,371,16,9,415,0.03855421686746988,25.9375,4075.51
15025.0,1013.09,6.938972602739726,146,2,32,536,0.0037313432835820895,268.0,1013.09
15026.0,1061.61,7.582928571428571,140,5,79,369,0.013550135501355014,73.8,1061.61
15027.0,3195.6,35.11648351648351,91,10,30,594,0.016835016835016835,59.4,3195.6
15028.0,1157.71,9.728655462184875,119,6,7,386,0.015544041450777202,64.33333333333333,1157.71
15029.0,365.1,36.510000000000005,10,1,619,1,1.0,1.0,365.1
15030.0,1979.91,59.99727272727273,33,8,71,574,0.013937282229965157,71.75,1979.91
15031.0,3156.58,7.7940246913580244,405,14,3,728,0.019230769230769232,52.0,3156.58
15032.0,13780.65,110.2452,125,8,255,473,0.016913319238900635,59.125,13780.65
15033.0,2586.67,5.071901960784314,510,10,4,325,0.03076923076923077,32.5,2586.67
15034.0,8313.4,10.881413612565444,764,14,15,562,0.02491103202846975,40.142857142857146,8313.4
15035.0,252.73000000000002,9.36037037037037,27,1,89,1,1.0,1.0,252.73000000000002
15036.0,465.55,3.665748031496063,127,3,71,108,0.027777777777777776,36.0,465.55
15037.0,402.51,8.385625,48,2,375,1,2.0,0.5,402.51
15038.0,1309.86,4.612183098591549,284,9,58,367,0.02452316076294278,40.77777777777778,1309.86
15039.0,40031.43,14.337904727793696,2792,93,9,720,0.12916666666666668,7.741935483870968,40031.43
15040.0,7.49,7.49,1,1,541,1,1.0,1.0,7.49
15041.0,294.02,2.7478504672897195,107,2,169,275,0.007272727272727273,137.5,294.02
15042.0,315.45,35.05,9,2,198,397,0.005037783375314861,198.5,315.45
15043.0,2873.7999999999997,55.26538461538461,52,6,30,502,0.01195219123505976,83.66666666666667,2873.7999999999997
15044.0,16204.33,17.709650273224042,915,35,18,704,0.04971590909090909,20.114285714285714,16204.33
15045.0,735.66,61.305,12,2,151,106,0.018867924528301886,53.0,735.66
15046.0,7812.389999999999,19.24233990147783,406,25,8,686,0.03644314868804665,27.44,7812.389999999999
15047.0,343.62,15.61909090909091,22,1,269,1,1.0,1.0,343.62
15048.0,482.75,4.022916666666666,120,4,64,304,0.013157894736842105,76.0,482.75
15049.0,121.17000000000002,40.39000000000001,3,1,273,1,1.0,1.0,121.17000000000002
15050.0,4193.79,26.88326923076923,156,5,24,456,0.010964912280701754,91.2,4193.79
15051.0,3935.16,13.56951724137931,290,9,22,716,0.012569832402234637,79.55555555555556,3935.16
15052.0,215.78,7.192666666666667,30,1,318,1,1.0,1.0,215.78
15053.0,697.79,9.828028169014084,71,3,4,278,0.01079136690647482,92.66666666666667,697.79
15054.0,302.1,2.6500000000000004,114,2,11,29,0.06896551724137931,14.5,302.1
15055.0,560.07,6.589058823529412,85,3,474,249,0.012048192771084338,83.0,560.07
15056.0,133.45,19.064285714285713,7,1,519,1,1.0,1.0,133.45
15057.0,3255.96,46.513714285714286,70,5,274,459,0.010893246187363835,91.8,3255.96
15058.0,3410.03,9.551904761904762,357,16,24,629,0.025437201907790145,39.3125,3410.03
15059.0,3523.57,5.921966386554622,595,19,40,693,0.027417027417027416,36.473684210526315,3523.57
15060.0,303.09,2.504876033057851,121,4,7,1,4.0,0.25,303.09
15061.0,137818.52,139.6337588652482,987,127,3,735,0.1727891156462585,5.78740157480315,137818.52
15062.0,2585.62,16.26176100628931,159,8,70,540,0.014814814814814815,67.5,2585.62
15063.0,370.79999999999995,74.16,5,1,212,1,1.0,1.0,370.79999999999995
15064.0,1254.41,15.486543209876544,81,4,409,307,0.013029315960912053,76.75,1254.41
15065.0,3326.86,20.04132530120482,166,5,37,374,0.013368983957219251,74.8,3326.86
15066.0,893.59,21.275952380952383,42,1,52,1,1.0,1.0,893.59
15067.0,3877.88,21.785842696629214,178,5,77,529,0.00945179584120983,105.8,3877.88
15068.0,1176.85,5.325113122171945,221,4,45,576,0.006944444444444444,144.0,1176.85
15069.0,1109.53,15.850428571428571,70,1,178,1,1.0,1.0,1109.53
15070.0,843.25,25.553030303030305,33,3,372,352,0.008522727272727272,117.33333333333333,843.25
15071.0,1455.56,26.954814814814814,54,4,93,477,0.008385744234800839,119.25,1455.56
15072.0,187.51999999999998,14.424615384615382,13,1,478,1,1.0,1.0,187.51999999999998
15073.0,2788.02,17.534716981132075,159,8,9,673,0.01188707280832095,84.125,2788.02
15074.0,1566.33,21.45657534246575,73,3,104,363,0.008264462809917356,121.0,1566.33
15075.0,773.03,28.63074074074074,27,1,77,1,1.0,1.0,773.03
15076.0,1447.74,18.09675,80,3,172,350,0.008571428571428572,116.66666666666667,1447.74
15077.0,2428.08,75.8775,32,2,494,236,0.00847457627118644,118.0,2428.08
15078.0,17761.88,22.398335435056747,793,53,6,729,0.07270233196159122,13.754716981132075,17761.88
15079.0,3767.35,25.981724137931035,145,11,212,520,0.021153846153846155,47.27272727272727,3767.35
15080.0,546.25,17.620967741935484,31,2,427,75,0.02666666666666667,37.5,546.25
15081.0,1965.72,18.034128440366974,109,12,21,514,0.023346303501945526,42.833333333333336,1965.72
15082.0,93.35000000000001,15.558333333333335,6,1,668,1,1.0,1.0,93.35000000000001
15083.0,88.2,17.64,5,1,256,1,1.0,1.0,88.2
15084.0,965.2,31.135483870967743,31,2,379,267,0.00749063670411985,133.5,965.2
15085.0,347.54,38.61555555555556,9,1,729,1,1.0,1.0,347.54
15086.0,218.53,19.866363636363637,11,2,564,61,0.03278688524590164,30.5,218.53
15087.0,306.94,20.462666666666667,15,1,281,1,1.0,1.0,306.94
15088.0,1160.07,20.352105263157895,57,2,20,46,0.043478260869565216,23.0,1160.07
15089.0,2420.84,16.69544827586207,145,6,9,119,0.05042016806722689,19.833333333333332,2420.84
15090.0,381.32,16.57913043478261,23,1,307,1,1.0,1.0,381.32
15091.0,1046.6100000000001,18.36157894736842,57,3,67,608,0.004934210526315789,202.66666666666666,1046.6100000000001
15092.0,776.46,17.25466666666667,45,3,214,248,0.012096774193548387,82.66666666666667,776.46
15093.0,14326.11,43.15093373493976,332,23,17,714,0.03221288515406162,31.043478260869566,14326.11
15094.0,83.0,16.6,5,2,462,182,0.01098901098901099,91.0,83.0
15095.0,3141.64,25.335806451612903,124,10,103,585,0.017094017094017096,58.5,3141.64
15096.0,219.39000000000001,19.944545454545455,11,1,42,1,1.0,1.0,219.39000000000001
15097.0,908.35,13.762878787878789,66,3,3,579,0.0051813471502590676,193.0,908.35
15098.0,39916.5,13305.5,3,3,181,1,3.0,0.3333333333333333,39916.5
15099.0,410.48,17.84695652173913,23,1,83,1,1.0,1.0,410.48
15100.0,2894.7,160.81666666666666,18,7,333,368,0.019021739130434784,52.57142857142857,2894.7
15101.0,1477.94,25.481724137931035,58,6,8,582,0.010309278350515464,97.0,1477.94
15102.0,554.67,20.543333333333333,27,2,530,17,0.11764705882352941,8.5,554.67
15103.0,703.36,20.096,35,2,30,56,0.03571428571428571,28.0,703.36
15104.0,1027.44,14.890434782608697,69,2,196,86,0.023255813953488372,43.0,1027.44
15105.0,3094.91,20.496092715231786,151,9,17,609,0.014778325123152709,67.66666666666667,3094.91
15106.0,1422.52,14.2252,100,5,17,252,0.01984126984126984,50.4,1422.52
15107.0,940.35,20.00744680851064,47,9,310,141,0.06382978723404255,15.666666666666666,940.35
15108.0,1300.25,21.670833333333334,60,4,141,86,0.046511627906976744,21.5,1300.25
15109.0,983.1,20.48125,48,3,245,490,0.006122448979591836,163.33333333333334,983.1
15110.0,1505.8500000000001,28.4122641509434,53,6,23,462,0.012987012987012988,77.0,1505.8500000000001
15111.0,2730.87,18.08523178807947,151,5,28,564,0.008865248226950355,112.8,2730.87
15112.0,209.4,29.914285714285715,7,1,610,1,1.0,1.0,209.4
15113.0,3609.33,36.0933,100,3,9,45,0.06666666666666667,15.0,3609.33
15114.0,3400.12,14.7191341991342,231,12,29,391,0.030690537084398978,32.583333333333336,3400.12
15115.0,531.85,15.195714285714287,35,2,17,715,0.002797202797202797,357.5,531.85
15116.0,1352.75,30.06111111111111,45,4,17,188,0.02127659574468085,47.0,1352.75
15117.0,2485.9700000000003,18.976870229007634,131,8,14,620,0.012903225806451613,77.5,2485.9700000000003
15118.0,244.8,244.8,1,1,133,1,1.0,1.0,244.8
15119.0,266.4,19.02857142857143,14,1,245,1,1.0,1.0,266.4
15120.0,358.82,17.086666666666666,21,1,133,1,1.0,1.0,358.82
15121.0,457.72,16.34714285714286,28,2,49,239,0.008368200836820083,119.5,457.72
15122.0,4497.47,19.725745614035088,228,11,113,506,0.021739130434782608,46.0,4497.47
15123.0,4656.17,25.443551912568307,183,5,6,627,0.007974481658692184,125.4,4656.17
15124.0,450.82,14.54258064516129,31,4,22,629,0.006359300476947536,157.25,450.82
15125.0,17024.87,70.93695833333332,240,24,24,594,0.04040404040404041,24.75,17024.87
15126.0,449.49,17.9796,25,2,536,151,0.013245033112582781,75.5,449.49
15127.0,711.5,25.410714285714285,28,2,65,455,0.004395604395604396,227.5,711.5
15128.0,1783.68,14.501463414634147,123,5,59,370,0.013513513513513514,74.0,1783.68
15129.0,6860.18,33.14096618357488,207,23,49,560,0.04107142857142857,24.347826086956523,6860.18
15130.0,330.11,15.005,22,1,169,1,1.0,1.0,330.11
15131.0,80.28,11.468571428571428,7,1,394,1,1.0,1.0,80.28
15132.0,977.9300000000001,18.806346153846157,52,5,17,245,0.02040816326530612,49.0,977.9300000000001
15133.0,1806.9,36.875510204081635,49,5,127,393,0.01272264631043257,78.6,1806.9
15134.0,1596.29,18.779882352941176,85,10,14,408,0.024509803921568627,40.8,1596.29
15135.0,305.68,15.284,20,2,238,318,0.006289308176100629,159.0,305.68
15136.0,1286.7,18.92205882352941,68,4,2,94,0.0425531914893617,23.5,1286.7
15137.0,823.4,24.21764705882353,34,2,520,160,0.0125,80.0,823.4
15138.0,502.52,16.210322580645162,31,1,393,1,1.0,1.0,502.52
15139.0,178.96,13.766153846153847,13,2,239,97,0.020618556701030927,48.5,178.96
15140.0,3243.69,28.96151785714286,112,8,51,391,0.020460358056265986,48.875,3243.69
15141.0,1388.47,17.355875,80,7,457,164,0.042682926829268296,23.428571428571427,1388.47
15142.0,2619.92,18.450140845070422,142,6,45,455,0.013186813186813187,75.83333333333333,2619.92
15143.0,563.63,18.181612903225805,31,2,225,207,0.00966183574879227,103.5,563.63
15144.0,12160.31,34.84329512893983,349,29,7,719,0.04033379694019471,24.79310344827586,12160.31
15145.0,1194.73,17.83179104477612,67,4,3,245,0.0163265306122449,61.25,1194.73
15146.0,1327.16,14.584175824175825,91,2,164,127,0.015748031496062992,63.5,1327.16
15147.0,623.5,22.267857142857142,28,1,239,1,1.0,1.0,623.5
15148.0,301.29,15.0645,20,1,10,1,1.0,1.0,301.29
15149.0,1554.6100000000001,22.53057971014493,69,5,133,516,0.009689922480620155,103.2,1554.6100000000001
15150.0,9001.08,15.654052173913044,575,13,16,527,0.024667931688804556,40.53846153846154,9001.08
15151.0,2085.61,36.58964912280702,57,2,422,87,0.022988505747126436,43.5,2085.61
15152.0,5263.83,17.5461,300,14,9,692,0.02023121387283237,49.42857142857143,5263.83
15153.0,329.25,14.965909090909092,22,1,30,1,1.0,1.0,329.25
15154.0,1388.41,7.385159574468085,188,3,74,403,0.007444168734491315,134.33333333333334,1388.41
15155.0,383.96999999999997,15.99875,24,1,382,1,1.0,1.0,383.96999999999997
15156.0,961.49,17.481636363636365,55,3,0,33,0.09090909090909091,11.0,961.49
15157.0,2654.11,17.46125,152,5,3,726,0.006887052341597796,145.2,2654.11
15158.0,606.02,55.092727272727274,11,2,44,357,0.0056022408963585435,178.5,606.02
15159.0,22116.73,27.304604938271606,810,34,1,431,0.07888631090487239,12.676470588235293,22116.73
15160.0,589.27,25.620434782608694,23,4,356,64,0.0625,16.0,589.27
15161.0,119.92,3.633939393939394,33,1,387,1,1.0,1.0,119.92
15162.0,312.9,26.075,12,1,730,1,1.0,1.0,312.9
15163.0,304.47,10.49896551724138,29,2,17,174,0.011494252873563218,87.0,304.47
15164.0,2068.92,5.731080332409973,361,9,68,622,0.014469453376205787,69.11111111111111,2068.92
15165.0,975.5,18.064814814814813,54,1,372,1,1.0,1.0,975.5
15166.0,167.16,13.93,12,1,467,1,1.0,1.0,167.16
15167.0,1659.67,5.3024600638977635,313,5,320,353,0.014164305949008499,70.6,1659.67
15168.0,106.56,21.312,5,1,25,1,1.0,1.0,106.56
15169.0,569.22,9.647796610169491,59,2,381,345,0.005797101449275362,172.5,569.22
15170.0,81.15,20.2875,4,1,406,1,1.0,1.0,81.15
15171.0,1289.5,257.9,5,1,330,1,1.0,1.0,1289.5
15172.0,1624.05,14.764090909090909,110,5,8,228,0.021929824561403508,45.6,1624.05
15173.0,1494.6,17.37906976744186,86,7,380,237,0.029535864978902954,33.857142857142854,1494.6
15174.0,481.46,14.160588235294117,34,2,322,88,0.022727272727272728,44.0,481.46
15175.0,224.14,9.745217391304347,23,1,71,1,1.0,1.0,224.14
15176.0,988.04,19.00076923076923,52,1,667,1,1.0,1.0,988.04
15177.0,948.93,36.49730769230769,26,1,425,1,1.0,1.0,948.93
15178.0,40.5,13.5,3,1,259,1,1.0,1.0,40.5
15179.0,7491.92,23.859617834394903,314,13,17,719,0.01808066759388039,55.30769230769231,7491.92
15180.0,904.4300000000001,15.593620689655173,58,3,366,222,0.013513513513513514,74.0,904.4300000000001
15181.0,1200.2,60.010000000000005,20,5,65,665,0.007518796992481203,133.0,1200.2
15182.0,2998.952,23.991616,125,11,153,503,0.02186878727634195,45.72727272727273,2998.952
15183.0,639.93,16.840263157894736,38,3,547,37,0.08108108108108109,12.333333333333334,639.93
15184.0,689.95,8.117058823529412,85,4,28,695,0.0057553956834532375,173.75,689.95
15185.0,310.62,14.791428571428572,21,1,69,1,1.0,1.0,310.62
15186.0,1403.2,26.984615384615385,52,5,13,683,0.007320644216691069,136.6,1403.2
15187.0,4777.18,52.49648351648352,91,16,1,211,0.07582938388625593,13.1875,4777.18
15188.0,310.43,13.496956521739131,23,1,724,1,1.0,1.0,310.43
15189.0,17524.38,72.71526970954358,241,46,0,508,0.09055118110236221,11.043478260869565,17524.38
15190.0,834.4399999999999,20.860999999999997,40,1,433,1,1.0,1.0,834.4399999999999
15191.0,588.05,16.80142857142857,35,3,462,226,0.01327433628318584,75.33333333333333,588.05
15192.0,1981.39,18.69235849056604,106,5,119,561,0.008912655971479501,112.2,1981.39
15193.0,499.32,26.28,19,1,60,1,1.0,1.0,499.32
15194.0,12427.69,25.259532520325205,492,28,2,734,0.03814713896457766,26.214285714285715,12427.69
15195.0,3861.0,3861.0,1,1,2,1,1.0,1.0,3861.0
15196.0,316.25,7.354651162790698,43,2,432,294,0.006802721088435374,147.0,316.25
15197.0,1877.51,31.82220338983051,59,6,10,718,0.008356545961002786,119.66666666666667,1877.51
15198.0,571.35,18.43064516129032,31,5,91,598,0.008361204013377926,119.6,571.35
15199.0,3122.4,61.22352941176471,51,10,58,517,0.019342359767891684,51.7,3122.4
15200.0,549.05,18.301666666666666,30,1,494,1,1.0,1.0,549.05
15201.0,1842.95,18.4295,100,7,86,525,0.013333333333333334,75.0,1842.95
15202.0,6001.49,2000.4966666666667,3,3,419,1,3.0,0.3333333333333333,6001.49
15203.0,4400.18,12.828513119533529,343,15,25,706,0.021246458923512748,47.06666666666667,4400.18
15204.0,316.58,35.175555555555555,9,1,356,1,1.0,1.0,316.58
15205.0,653.24,17.655135135135136,37,2,84,43,0.046511627906976744,21.5,653.24
15206.0,420.29999999999995,46.699999999999996,9,4,9,266,0.015037593984962405,66.5,420.29999999999995
15207.0,683.9200000000001,28.49666666666667,24,3,415,131,0.022900763358778626,43.666666666666664,683.9200000000001
15208.0,970.52,20.219166666666666,48,6,0,423,0.014184397163120567,70.5,970.52
15209.0,178.98000000000002,13.76769230769231,13,1,729,1,1.0,1.0,178.98000000000002
15210.0,1176.19,17.55507462686567,67,3,224,351,0.008547008547008548,117.0,1176.19
15211.0,1277.48,17.033066666666667,75,2,59,305,0.006557377049180328,152.5,1277.48
15212.0,208.28,20.828,10,2,240,136,0.014705882352941176,68.0,208.28
15213.0,328.35,13.68125,24,2,318,12,0.16666666666666666,6.0,328.35
15214.0,1661.44,15.104000000000001,110,8,1,242,0.03305785123966942,30.25,1661.44
15215.0,2422.43,21.437433628318583,113,7,46,567,0.012345679012345678,81.0,2422.43
15216.0,486.09,20.25375,24,2,87,532,0.0037593984962406013,266.0,486.09
15217.0,426.24,15.222857142857142,28,1,562,1,1.0,1.0,426.24
15218.0,11516.57,28.719625935162092,401,22,10,673,0.03268945022288262,30.59090909090909,11516.57
15219.0,685.45,26.36346153846154,26,2,175,473,0.004228329809725159,236.5,685.45
15220.0,1778.96,15.204786324786324,117,6,51,230,0.02608695652173913,38.333333333333336,1778.96
15221.0,2465.4500000000003,72.51323529411765,34,4,365,272,0.014705882352941176,68.0,2465.4500000000003
15222.0,3550.91,25.73123188405797,138,11,318,405,0.027160493827160494,36.81818181818182,3550.91
15223.0,1417.95,41.70441176470588,34,5,225,510,0.00980392156862745,102.0,1417.95
15224.0,871.36,24.896,35,5,357,335,0.014925373134328358,67.0,871.36
15225.0,409.40000000000003,17.8,23,1,233,1,1.0,1.0,409.40000000000003
15226.0,154.41,19.30125,8,1,310,1,1.0,1.0,154.41
15227.0,2488.4900000000002,20.737416666666668,120,9,36,598,0.015050167224080268,66.44444444444444,2488.4900000000002
15228.0,5580.2699999999995,23.84730769230769,234,6,65,434,0.013824884792626729,72.33333333333333,5580.2699999999995
15229.0,160.5,17.833333333333332,9,1,585,1,1.0,1.0,160.5
15230.0,429.6,18.678260869565218,23,2,238,2,1.0,1.0,429.6
15231.0,250.26,17.875714285714285,14,1,620,1,1.0,1.0,250.26
15232.0,612.06,19.743870967741934,31,2,112,28,0.07142857142857142,14.0,612.06
15233.0,59.400000000000006,59.400000000000006,1,1,400,1,1.0,1.0,59.400000000000006
15234.0,197.0,14.071428571428571,14,1,276,1,1.0,1.0,197.0
15235.0,2937.81,15.710213903743314,187,16,217,171,0.0935672514619883,10.6875,2937.81
15236.0,321.05,21.403333333333332,15,1,298,1,1.0,1.0,321.05
15237.0,1412.32,14.265858585858584,99,4,1,226,0.017699115044247787,56.5,1412.32
15238.0,1071.99,21.4398,50,3,28,155,0.01935483870967742,51.666666666666664,1071.99
15239.0,780.59,15.930408163265307,49,2,9,69,0.028985507246376812,34.5,780.59
15240.0,4459.98,19.910625,224,12,44,690,0.017391304347826087,57.5,4459.98
15241.0,3050.16,16.57695652173913,184,11,66,588,0.01870748299319728,53.45454545454545,3050.16
15242.0,302.04,75.51,4,1,421,1,1.0,1.0,302.04
15243.0,927.2800000000001,15.201311475409838,61,2,73,361,0.00554016620498615,180.5,927.2800000000001
15244.0,912.08,19.00166666666667,48,3,64,601,0.004991680532445923,200.33333333333334,912.08
15245.0,4610.84,31.154324324324325,148,8,133,462,0.017316017316017316,57.75,4610.84
15246.0,780.4,15.301960784313724,51,3,237,318,0.009433962264150943,106.0,780.4
15247.0,976.06,57.41529411764706,17,3,121,415,0.007228915662650603,138.33333333333334,976.06
15248.0,1893.93,17.867264150943395,106,3,410,123,0.024390243902439025,41.0,1893.93
15249.0,9266.0,18.45816733067729,502,18,31,592,0.030405405405405407,32.888888888888886,9266.0
15250.0,60.0,20.0,3,1,640,1,1.0,1.0,60.0
15251.0,20324.54,88.3675652173913,230,21,8,671,0.03129657228017884,31.952380952380953,20324.54
15252.0,2103.41,17.82550847457627,118,5,35,576,0.008680555555555556,115.2,2103.41
15253.0,2055.09,17.716293103448276,116,8,15,571,0.014010507880910683,71.375,2055.09
15254.0,1088.35,16.244029850746266,67,3,126,434,0.0069124423963133645,144.66666666666666,1088.35
