CustomerID,TotalPurchaseAmount,AvgOrderValue,TotalTransactions,NumberOfOrders,Recency,Tenure,Frequency,AvgDaysBetweenOrders,MonetaryValue,RecencyAdjusted,CLV
15975.0,371.01,15.45875,24,1,83,1,1.0,1.0,371.01,83,0.18625
15976.0,1746.64,4.388542713567839,398,6,164,386,0.0155440414507772,64.33333333333333,1746.64,164,61.9747861257507
15977.0,1054.73,16.226615384615386,65,2,16,22,0.0909090909090909,11.0,1054.73,16,44.62319230769231
15978.0,3279.42,25.42186046511628,129,3,76,568,0.005281690140845,189.33333333333331,3279.42,76,569.9848714810281
15979.0,329.22,14.964545454545457,22,1,602,1,1.0,1.0,329.22,602,0.024858048927816373
15980.0,6593.68,56.35623931623932,117,7,88,468,0.0149572649572649,66.85714285714286,6593.68,88,2097.989090909091
15981.0,9362.77,32.50961805555556,288,21,24,596,0.035234899328859,28.38095238095238,9362.77,24,16953.765815972227
15982.0,324.51,7.211333333333333,45,1,604,1,1.0,1.0,324.51,604,0.011939293598233995
15983.0,3958.82,12.527911392405064,316,8,21,712,0.0112359550561797,89.0,3958.82,21,3398.046823387583
15984.0,8759.32,11.725997322623828,747,30,2,736,0.0407608695652173,24.53333333333333,8759.32,2,129455.01044176705
15985.0,2715.28,26.10846153846154,104,7,122,439,0.0159453302961275,62.71428571428572,2715.28,122,657.6336254728878
15986.0,354.42,14.1768,25,2,29,352,0.0056818181818181,176.0,354.42,29,344.15404137931034
15987.0,1682.13,8.582295918367347,196,8,11,368,0.0217391304347826,46.0,1682.13,11,2296.9344712430425
15988.0,770.09,5.969689922480621,129,3,18,638,0.0047021943573667,212.66666666666663,770.09,18,634.7770284237727
15989.0,372.51,4.233068181818182,88,2,375,362,0.005524861878453,181.0,372.51,375,8.172643636363638
15990.0,2010.05,11.166944444444445,180,7,43,606,0.0115511551155115,86.57142857142857,2010.05,43,1101.632054263566
15991.0,150.55,25.09166666666667,6,1,533,1,1.0,1.0,150.55,533,0.047076297686053786
15992.0,896.6,16.603703703703705,54,3,3,450,0.0066666666666666,150.0,896.6,3,7471.666666666668
15993.0,2797.57,5.068061594202899,552,7,8,36,0.1944444444444444,5.142857142857143,2797.57,8,159.64394021739128
15994.0,1202.18,10.545438596491229,114,3,54,582,0.0051546391752577,194.0,1202.18,54,340.9691812865497
15995.0,696.19,6.271981981981982,111,1,413,1,1.0,1.0,696.19,413,0.015186397050803832
15996.0,1686.9,7.957075471698114,212,7,87,309,0.0226537216828478,44.142857142857146,1686.9,87,197.82935914118417
15998.0,8308.34,5.785752089136491,1436,16,36,703,0.0227596017069701,43.9375,8308.34,36,1807.7260971835346
15999.0,20.4,20.4,1,1,735,1,1.0,1.0,20.4,735,0.027755102040816323
16000.0,12393.7,1377.0777777777778,9,3,2,1,3.0,0.3333333333333333,12393.7,2,2065.616666666667
16001.0,583.39,20.11689655172414,29,1,380,1,1.0,1.0,583.39,380,0.05293920145190563
16002.0,169.21,4.028809523809524,42,1,624,1,1.0,1.0,169.21,624,0.006456425518925518
16003.0,5613.83,27.65433497536946,203,10,29,707,0.0141442715700141,70.7,5613.83,29,6741.93614744352
16004.0,2146.39,23.848777777777777,90,5,474,209,0.0239234449760765,41.8,2146.39,474,52.57800164088138
16005.0,2436.22,4.739727626459144,514,10,11,439,0.0227790432801822,43.9,2436.22,11,1891.5822072868764
16006.0,347.17,4.233780487804879,82,2,210,177,0.0112994350282485,88.5,347.17,210,7.136944250871081
16007.0,3075.14,4.617327327327327,666,7,47,496,0.0141129032258064,70.85714285714286,3075.14,47,341.0927761804357
16008.0,5384.13,21.19736220472441,254,15,23,607,0.0247116968698517,40.46666666666667,5384.13,23,8391.390559739815
16009.0,992.71,11.030111111111111,90,4,21,138,0.0289855072463768,34.5,992.71,21,289.9343492063492
16010.0,1724.06,5.766086956521739,299,11,245,166,0.0662650602409638,15.090909090909092,1724.06,245,42.97499911268855
16011.0,5880.46,12.924087912087913,455,29,7,731,0.0396716826265389,25.20689655172414,5880.46,7,39139.67709262166
16012.0,2989.79,12.405767634854772,241,5,34,495,0.0101010101010101,99.0,2989.79,34,903.0669087136929
16013.0,57446.44,261.12018181818183,220,84,3,729,0.1152263374485596,8.678571428571429,57446.44,3,5329985.151272728
16014.0,1130.27,3.884089347079038,291,5,37,640,0.0078125,128.0,1130.27,37,335.9212408284573
16015.0,705.39,3.875769230769231,182,3,3,46,0.0652173913043478,15.333333333333334,705.39,3,178.28538461538463
16016.0,2533.94,6.633350785340315,382,11,2,400,0.0275,36.36363636363637,2533.94,2,14593.371727748692
16017.0,1553.83,11.861297709923663,131,5,46,657,0.0076103500761035,131.4,1553.83,46,847.0513690673746
16018.0,698.13,12.466607142857145,56,4,38,694,0.0057636887608069,173.5,698.13,38,910.7184586466167
16019.0,17465.85,43.12555555555555,405,27,46,679,0.0397643593519882,25.14814814814815,17465.85,46,17187.408913043477
16020.0,851.01,18.500217391304343,46,3,16,49,0.0612244897959183,16.333333333333332,851.01,16,169.97074728260864
16021.0,532.25,3.670689655172414,145,2,394,150,0.0133333333333333,75.0,532.25,394,2.7949413618064063
16022.0,628.28,8.266842105263157,76,1,259,1,1.0,1.0,628.28,259,0.03191830928673033
16023.0,719.81,7.126831683168317,101,3,45,221,0.0135746606334841,73.66666666666667,719.81,45,105.00198679867988
16024.0,484.2,5.630232558139535,86,3,11,400,0.0075,133.33333333333334,484.2,11,614.2071881606765
16025.0,439.66,15.702142857142857,28,1,29,1,1.0,1.0,439.66,29,0.5414532019704433
16026.0,236.09,7.3778125,32,1,42,1,1.0,1.0,236.09,42,0.17566220238095237
16027.0,2048.36,58.52457142857144,35,15,91,609,0.0246305418719211,40.6,2048.36,91,5874.966593406595
16028.0,82.2,16.44,5,1,595,1,1.0,1.0,82.2,595,0.02763025210084034
16029.0,122209.14,319.08391644908613,383,107,38,693,0.1544011544011544,6.476635514018692,122209.14,38,622641.8812793733
16030.0,331.24,11.422068965517242,29,1,309,1,1.0,1.0,331.24,309,0.036964624483874574
16031.0,548.94,5.489400000000001,100,2,91,155,0.0129032258064516,77.5,548.94,91,18.70015384615385
16032.0,1970.45,9.294575471698112,212,6,455,68,0.088235294117647,11.333333333333334,1970.45,455,8.334476466929296
16033.0,10836.13,7.729051355206847,1402,27,5,480,0.05625,17.77777777777778,10836.13,5,20033.701112696148
16034.0,928.72,16.293333333333333,57,6,195,214,0.02803738317757,35.666666666666664,928.72,195,107.28533333333333
16035.0,217.73,10.368095238095238,21,1,559,1,1.0,1.0,217.73,559,0.0185475764545532
16036.0,2556.84,18.263142857142856,140,4,86,534,0.0074906367041198,133.5,2556.84,86,453.60550166112955
16037.0,1509.34,21.258309859154927,71,5,269,379,0.0131926121372031,75.8,1509.34,269,149.75649510445572
16038.0,471.78,18.145384615384614,26,3,7,195,0.0153846153846153,65.0,471.78,7,1516.4357142857143
16039.0,456.4,14.2625,32,2,423,205,0.0097560975609756,102.5,456.4,423,13.82417257683215
16040.0,2416.9,19.3352,125,7,64,545,0.0128440366972477,77.85714285714286,2416.9,64,1152.5591875000002
16041.0,3166.4,527.7333333333333,6,3,30,111,0.027027027027027,37.0,3166.4,30,5857.84
16042.0,2265.12,17.424,130,8,21,432,0.0185185185185185,54.0,2265.12,21,2867.4925714285714
16043.0,1856.59,25.4327397260274,73,8,37,445,0.0179775280898876,55.625,1856.59,37,2447.041984450204
16044.0,340.84000000000003,17.938947368421054,19,1,434,1,1.0,1.0,340.84000000000003,434,0.041333980111569246
16045.0,3434.9300000000003,23.208986486486488,148,8,119,379,0.021108179419525,47.375,3434.9300000000003,119,591.3415716556893
16046.0,235.78,10.717272727272729,22,1,561,1,1.0,1.0,235.78,561,0.019103872954140334
16047.0,107.14,107.14,1,1,681,1,1.0,1.0,107.14,681,0.15732745961820851
16048.0,1075.23,24.43704545454545,44,4,372,177,0.0225988700564971,44.25,1075.23,372,46.50921554252199
16049.0,1899.68,3.791776447105789,501,6,39,476,0.0126050420168067,79.33333333333333,1899.68,39,277.67470597267004
16050.0,300.7,14.319047619047618,21,3,173,228,0.0131578947368421,76.0,300.7,173,56.61403798513625
16051.0,188.44,15.703333333333331,12,1,681,1,1.0,1.0,188.44,681,0.02305922662750856
16052.0,362.06,10.648823529411764,34,1,53,1,1.0,1.0,362.06,53,0.20092119866814648
16053.0,3634.84,18.73628865979381,194,6,32,579,0.0103626943005181,96.5,3634.84,32,2034.0583376288655
16054.0,2111.88,17.31049180327869,122,4,144,472,0.0084745762711864,118.0,2111.88,144,226.95978142076504
16055.0,134.8,16.85,8,1,220,1,1.0,1.0,134.8,220,0.0765909090909091
16056.0,664.85,9.77720588235294,68,1,44,1,1.0,1.0,664.85,44,0.22220922459893044
16057.0,3854.85,17.682798165137616,218,10,15,685,0.0145985401459854,68.5,3854.85,15,8075.144495412844
16058.0,62.7,31.35,2,1,405,1,1.0,1.0,62.7,405,0.07740740740740741
16059.0,3217.77,7.625047393364928,422,12,65,504,0.0238095238095238,42.0,3217.77,65,709.4813328472475
16060.0,541.95,22.58125,24,3,400,94,0.0319148936170212,31.33333333333333,541.95,400,15.91978125
16061.0,89.65,29.883333333333336,3,1,430,1,1.0,1.0,89.65,430,0.06949612403100776
16062.0,2863.45,15.478108108108108,185,8,9,527,0.0151802656546489,65.875,2863.45,9,7250.633753753754
16063.0,335.32,14.57913043478261,23,1,259,1,1.0,1.0,335.32,259,0.056290078898774555
16064.0,111.0,6.166666666666667,18,1,724,1,1.0,1.0,111.0,724,0.008517495395948435
16065.0,2382.62,5.502586605080831,433,8,364,98,0.0816326530612244,12.25,2382.62,364,11.851724995558712
16066.0,1521.87,14.920294117647058,102,5,16,108,0.0462962962962962,21.6,1521.87,16,503.5599264705882
16067.0,3395.29,46.510821917808215,73,3,562,113,0.0265486725663716,37.66666666666666,3395.29,562,28.055460195973282
16068.0,122.93,3.152051282051282,39,1,593,1,1.0,1.0,122.93,593,0.0053154321788385864
16069.0,457.7,18.308,25,1,417,1,1.0,1.0,457.7,417,0.04390407673860911
16070.0,852.15,25.82272727272727,33,2,21,10,0.2,5.0,852.15,21,24.59307359307359
16071.0,1076.8,14.750684931506848,73,4,44,611,0.0065466448445171,152.75,1076.8,44,819.333499377335
16072.0,4328.89,7.785773381294964,556,4,287,261,0.0153256704980842,65.25,4328.89,287,28.32176797934475
16073.0,122.4,122.4,1,1,296,1,1.0,1.0,122.4,296,0.41351351351351356
16074.0,265.25,10.201923076923077,26,1,389,1,1.0,1.0,265.25,389,0.026226023333992484
16075.0,736.9300000000001,17.973902439024393,41,2,502,62,0.032258064516129,31.0,736.9300000000001,502,4.4397687299582165
16076.0,2234.73,17.323488372093024,129,10,2,206,0.0485436893203883,20.6,2234.73,2,17843.193023255815
16077.0,2300.4,287.55,8,1,625,1,1.0,1.0,2300.4,625,0.46008000000000004
16078.0,362.99,9.307435897435898,39,2,283,386,0.005181347150259,193.0,362.99,283,25.38989580501948
16079.0,1352.0,64.38095238095238,21,3,16,24,0.125,8.0,1352.0,16,289.7142857142857
16080.0,602.5600000000001,20.08533333333333,30,4,81,369,0.010840108401084,92.25,602.5600000000001,81,365.9994074074074
16081.0,4460.18,11.178395989974938,399,8,55,619,0.0129240710823909,77.375,4460.18,55,1006.4621262246525
16082.0,106.75,6.671875,16,1,669,1,1.0,1.0,106.75,669,0.009972907324364724
16083.0,2351.42,33.11859154929578,71,4,100,288,0.0138888888888888,72.0,2351.42,100,381.5261746478874
16084.0,436.18,11.47842105263158,38,1,298,1,1.0,1.0,436.18,298,0.038518191451783826
16085.0,2343.53,6.23279255319149,376,12,22,665,0.0180451127819548,55.41666666666666,2343.53,22,2260.8038442940037
16086.0,2864.99,20.91233576642336,137,10,58,678,0.0147492625368731,67.8,2864.99,58,2444.579939592248
16087.0,1739.92,173.99200000000002,10,5,388,301,0.0166112956810631,60.2,1739.92,388,674.8916494845362
16088.0,1437.43,239.5716666666667,6,2,575,16,0.125,8.0,1437.43,575,13.332684057971017
16089.0,271.44,5.4288,50,2,385,123,0.016260162601626,61.5,271.44,385,3.468791688311688
16090.0,205.91,10.2955,20,1,623,1,1.0,1.0,205.91,623,0.016525682182985554
16091.0,315.06,17.503333333333334,18,2,154,44,0.0454545454545454,22.0,315.06,154,10.001904761904761
16092.0,1587.94,17.64377777777778,90,6,114,465,0.0129032258064516,77.5,1587.94,114,431.80824561403506
16093.0,17.0,17.0,1,1,106,1,1.0,1.0,17.0,106,0.16037735849056603
16094.0,3695.56,18.854897959183678,196,11,11,591,0.0186125211505922,53.72727272727273,3695.56,11,11143.244693877554
16095.0,447.05,14.901666666666667,30,1,455,1,1.0,1.0,447.05,455,0.03275091575091575
16096.0,1584.97,24.01469696969697,66,4,263,381,0.0104986876640419,95.25,1584.97,263,139.15740753543037
16097.0,185.05,18.505,10,1,239,1,1.0,1.0,185.05,239,0.07742677824267781
16098.0,4448.1,27.288957055214727,163,14,87,638,0.0219435736677116,45.57142857142857,4448.1,87,2801.6662576687118
16099.0,1573.2,22.8,69,7,49,597,0.0117252931323283,85.28571428571429,1573.2,49,1944.5142857142857
16100.0,582.64,15.747027027027029,37,1,462,1,1.0,1.0,582.64,462,0.03408447408447409
16101.0,3229.16,16.818541666666665,192,4,70,491,0.0081466395112016,122.75,3229.16,70,471.88022619047615
16102.0,1842.14,32.31824561403509,57,3,41,87,0.0344827586206896,29.0,1842.14,41,205.73322207958927
16103.0,6191.71,30.95855,200,22,6,694,0.031700288184438,31.545454545454547,6191.71,6,78779.19023333333
16104.0,2778.61,11.925364806866954,233,9,61,672,0.0133928571428571,74.66666666666667,2778.61,61,1182.3705959333006
16105.0,2386.19,21.692636363636364,110,5,248,356,0.0140449438202247,71.2,2386.19,248,155.69714809384166
16106.0,108.38,18.063333333333333,6,1,65,1,1.0,1.0,108.38,65,0.2778974358974359
16107.0,3204.1600000000003,103.36,31,7,17,166,0.0421686746987951,23.714285714285715,3204.1600000000003,17,7064.96
16108.0,2235.92,16.56237037037037,135,4,84,547,0.0073126142595978,136.75,2235.92,84,431.4103139329806
16109.0,939.48,30.305806451612906,31,3,218,480,0.00625,160.0,939.48,218,200.18514353358984
16110.0,1819.27,4.051826280623608,449,4,44,478,0.00836820083682,119.5,1819.27,44,176.0702692852804
16111.0,562.48,7.499733333333333,75,1,427,1,1.0,1.0,562.48,427,0.01756377829820453
16112.0,195.74,12.23375,16,4,142,196,0.0204081632653061,49.0,195.74,142,67.54408450704226
16113.0,161.38,5.379333333333333,30,1,182,1,1.0,1.0,161.38,182,0.02955677655677656
16114.0,135.75000000000003,16.968750000000004,8,1,170,1,1.0,1.0,135.75000000000003,170,0.09981617647058826
16115.0,2575.14,6.016682242990654,428,12,9,565,0.0212389380530973,47.083333333333336,2575.14,9,4532.5672897196255
16116.0,612.78,18.02294117647059,34,1,211,1,1.0,1.0,612.78,211,0.08541678282687483
16117.0,654.4,7.352808988764044,89,3,189,402,0.0074626865671641,134.0,654.4,189,46.91792402354199
16118.0,4376.25,106.73780487804878,41,1,652,1,1.0,1.0,4376.25,652,0.16370828969025886
16119.0,1720.81,31.86685185185185,54,8,7,716,0.0111731843575419,89.5,1720.81,7,26076.189629629633
16120.0,3056.91,32.178,95,6,58,363,0.0165289256198347,60.5,3056.91,58,1208.3393793103448
16121.0,1477.09,4.114456824512534,359,5,56,509,0.0098231827111984,101.8,1477.09,56,186.98736818543568
16122.0,1001.34,15.6459375,64,6,72,353,0.0169971671388102,58.833333333333336,1001.34,72,460.251328125
16123.0,307.78,19.23625,16,1,51,1,1.0,1.0,307.78,51,0.37718137254901957
16124.0,1772.49,21.615731707317074,82,4,316,416,0.0096153846153846,104.0,1772.49,316,113.82461253473294
16125.0,4587.65,15.241362126245846,301,14,366,359,0.0389972144846796,25.642857142857142,4587.65,366,209.2980493074088
16126.0,14646.8,38.24229765013055,383,15,28,709,0.0211565585331452,47.266666666666666,14646.8,28,14525.244125326373
16127.0,801.31,10.684133333333332,75,2,38,688,0.002906976744186,344.0,801.31,38,386.8780912280701
16128.0,3801.05,20.88489010989011,182,11,17,494,0.0222672064777327,44.90909090909091,3801.05,17,6675.793697478992
16129.0,1396.05,14.5421875,96,3,406,101,0.0297029702970297,33.666666666666664,1396.05,406,10.85291333128079
16130.0,987.48,17.95418181818182,55,4,421,196,0.0204081632653061,49.0,987.48,421,33.43486590369251
16131.0,9957.42,45.46767123287671,219,12,51,687,0.0174672489082969,57.25,9957.42,51,7349.7153263497175
16132.0,664.1999999999999,39.07058823529411,17,2,543,84,0.0238095238095238,42.0,664.1999999999999,543,12.088137796555083
16133.0,22992.26,42.26518382352941,544,56,3,615,0.0910569105691057,10.982142857142858,22992.26,3,485204.31029411766
16134.0,2145.34,18.49431034482759,116,5,21,520,0.0096153846153846,104.0,2145.34,21,2289.771756978654
16135.0,819.45,21.011538461538464,39,2,262,322,0.0062111801242236,161.0,819.45,262,51.646682325308284
16136.0,946.8,20.582608695652173,46,4,59,604,0.0066225165562913,151.0,946.8,59,842.8403831982313
16137.0,422.7,15.096428571428572,28,1,679,1,1.0,1.0,422.7,679,0.022233326320218808
16138.0,910.35,24.604054054054053,37,3,378,213,0.0140845070422535,71.0,910.35,378,41.59256756756757
16139.0,1111.15,19.493859649122808,57,5,18,718,0.0069637883008356,143.6,1111.15,18,3887.942007797271
16140.0,1557.6,21.938028169014085,71,3,65,377,0.0079575596816976,125.66666666666669,1557.6,65,381.72169014084506
16141.0,955.94,19.1188,50,2,87,329,0.0060790273556231,164.5,955.94,87,144.59965977011495
16142.0,535.34,14.46864864864865,37,1,249,1,1.0,1.0,535.34,249,0.058107022685335935
16143.0,4910.83,20.547405857740586,239,12,2,727,0.0165061898211829,60.583333333333336,4910.83,2,89627.78435146443
16144.0,175.2,175.2,1,1,246,1,1.0,1.0,175.2,246,0.7121951219512196
16145.0,6805.4400000000005,17.185454545454547,396,19,8,576,0.0329861111111111,30.31578947368421,6805.4400000000005,8,23509.70181818182
16146.0,946.38,23.082439024390244,41,4,156,292,0.0136986301369863,73.0,946.38,156,172.82236397748594
16147.0,2398.91,17.639044117647057,136,5,133,539,0.0092764378478664,107.8,2398.91,133,357.4227360681114
16148.0,386.62,42.95777777777778,9,2,295,141,0.0141843971631205,70.5,386.62,295,41.06472316384181
16149.0,422.22,14.074000000000002,30,3,4,425,0.0070588235294117,141.66666666666666,422.22,4,4486.087500000001
16150.0,4395.59,18.46886554621849,238,10,42,680,0.0147058823529411,68.0,4395.59,42,2990.197278911565
16152.0,1829.04,63.07034482758621,29,1,268,1,1.0,1.0,1829.04,268,0.23533710756562018
16153.0,5133.49,22.714557522123894,226,11,49,513,0.0214424951267056,46.63636363636363,5133.49,49,2615.8826142315334
16155.0,796.9,16.602083333333333,48,5,381,159,0.0314465408805031,31.8,796.9,381,34.64214238845144
16156.0,6218.18,23.643269961977182,263,20,8,729,0.027434842249657,36.45,6218.18,8,43089.85950570342
16157.0,656.69,36.48277777777778,18,3,15,57,0.0526315789473684,19.0,656.69,15,415.9036666666666
16158.0,628.32,17.952,35,9,521,212,0.0424528301886792,23.55555555555556,628.32,521,65.74360076775433
16159.0,1232.79,23.7075,52,4,281,456,0.0087719298245614,114.0,1232.79,281,153.88782918149468
16160.0,1025.44,51.272000000000006,20,2,64,21,0.0952380952380952,10.5,1025.44,64,33.64725000000001
16161.0,12831.8,11.081001727115716,1158,43,1,669,0.0642750373692077,15.55813953488372,12831.8,1,318767.17668393784
16162.0,37.4,18.7,2,1,251,1,1.0,1.0,37.4,251,0.07450199203187251
16163.0,2849.58,39.03534246575342,73,6,231,506,0.0118577075098814,84.33333333333333,2849.58,231,513.0359295499022
16164.0,822.48,24.19058823529412,34,3,16,26,0.1153846153846153,8.666666666666666,822.48,16,117.92911764705883
16165.0,79.9,79.9,1,1,504,1,1.0,1.0,79.9,504,0.15853174603174602
16166.0,435.83,19.810454545454544,22,2,427,264,0.0075757575757575,132.0,435.83,427,24.49629976580796
16167.0,1386.12,22.001904761904765,63,5,413,325,0.0153846153846153,65.0,1386.12,413,86.5692378646374
16168.0,10636.47,34.422233009708734,309,66,10,727,0.0907840440165062,11.015151515151516,10636.47,10,165164.75842718442
16169.0,1822.97,21.44670588235294,85,4,7,68,0.0588235294117647,17.0,1822.97,7,833.3577142857142
16170.0,6869.0,15.611363636363636,440,20,50,609,0.0328407224958949,30.45,6869.0,50,3802.928181818182
16171.0,73.2,24.4,3,1,58,1,1.0,1.0,73.2,58,0.42068965517241375
16172.0,1884.55,16.677433628318585,113,8,94,418,0.0191387559808612,52.25,1884.55,94,593.2908303520994
16173.0,1418.32,16.884761904761906,84,6,15,83,0.072289156626506,13.833333333333334,1418.32,15,560.5740952380953
16174.0,2246.75,34.565384615384616,65,7,125,477,0.0146750524109014,68.14285714285714,2246.75,125,923.3105538461538
16175.0,1836.44,18.739183673469388,98,7,93,470,0.0148936170212765,67.14285714285714,1836.44,93,662.9238095238095
16176.0,2052.69,28.50958333333333,72,4,420,199,0.0201005025125628,49.75,2052.69,420,54.03244841269841
16177.0,2247.31,19.045,118,8,49,597,0.0134003350083752,74.625,2247.31,49,1856.3044897959187
16178.0,612.6,24.504,25,2,137,264,0.0075757575757575,132.0,612.6,137,94.43877372262774
16179.0,215.83,19.62090909090909,11,1,60,1,1.0,1.0,215.83,60,0.32701515151515154
16180.0,16249.87,49.69379204892967,327,13,99,435,0.0298850574712643,33.46153846153846,16249.87,99,2838.569636734316
16181.0,305.54,27.77636363636364,11,1,72,1,1.0,1.0,305.54,72,0.38578282828282834
16182.0,9971.65,195.52254901960785,51,9,71,569,0.015817223198594,63.22222222222222,9971.65,71,14102.40807787904
16183.0,1077.81,26.2880487804878,41,4,66,341,0.0117302052785923,85.25,1077.81,66,543.2863414634145
16184.0,1158.79,25.750888888888888,45,6,63,148,0.0405405405405405,24.666666666666668,1158.79,63,362.96491005291006
16185.0,644.72,16.118000000000002,40,3,16,548,0.0054744525547445,182.66666666666663,644.72,16,1656.1245000000001
16186.0,9026.11,17.192590476190478,525,26,22,708,0.0367231638418079,27.23076923076923,9026.11,22,14385.509340259741
16187.0,6911.4400000000005,23.428610169491527,295,15,31,253,0.0592885375494071,16.866666666666667,6911.4400000000005,31,2868.1153417167857
16188.0,1087.66,14.698108108108109,74,5,44,365,0.0136986301369863,73.0,1087.66,44,609.6374385749385
16189.0,215.48,19.58909090909091,11,2,15,70,0.0285714285714285,35.0,215.48,15,182.83151515151516
16190.0,2723.55,22.886974789915968,119,8,39,686,0.0116618075801749,85.75,2723.55,39,3220.6081447963807
16191.0,15688.02,67.33055793991417,233,24,2,726,0.0330578512396694,30.25,15688.02,2,586583.8207725323
16192.0,351.3,31.93636363636364,11,1,735,1,1.0,1.0,351.3,735,0.04345083487940631
16193.0,630.43,16.590263157894736,38,2,236,175,0.0114285714285714,87.5,630.43,236,24.604203835860837
16194.0,308.6,38.575,8,1,374,1,1.0,1.0,308.6,374,0.10314171122994653
16195.0,323.25,20.203125,16,1,722,1,1.0,1.0,323.25,722,0.027982167590027703
16196.0,93.3,23.325,4,1,488,1,1.0,1.0,93.3,488,0.047797131147540986
16197.0,2016.71,21.68505376344086,93,9,468,255,0.0352941176470588,28.33333333333333,2016.71,468,106.34016749379651
16198.0,1030.0410000000002,31.21336363636364,33,2,74,363,0.0055096418732782,181.5,1030.0410000000002,74,306.2284054054054
16199.0,942.75,94.275,10,7,391,239,0.0292887029288702,34.142857142857146,942.75,391,403.38126598465476
16200.0,5643.45,9.000717703349283,627,12,3,733,0.0163710777626193,61.083333333333336,5643.45,3,26390.1043062201
16201.0,2112.12,17.03322580645161,124,5,2,413,0.0121065375302663,82.6,2112.12,2,17586.80564516129
16202.0,2501.99,20.17733870967742,124,9,360,377,0.0238726790450928,41.888888888888886,2501.99,360,190.17141733870972
16203.0,1114.54,14.474545454545456,77,6,58,446,0.0134529147982062,74.33333333333333,1114.54,58,667.8255799373042
16204.0,944.24,8.584,110,3,22,708,0.0042372881355932,236.0,944.24,22,828.7461818181818
16205.0,1830.61,9.15305,200,7,30,512,0.013671875,73.14285714285714,1830.61,30,1093.4843733333332
16206.0,2602.32,10.665245901639343,244,13,54,630,0.0206349206349206,48.46153846153846,2602.32,54,1617.5622950819668
16207.0,394.38,20.75684210526316,19,1,24,1,1.0,1.0,394.38,24,0.8648684210526316
16208.0,3440.45,13.598616600790512,253,10,44,609,0.0164203612479474,60.9,3440.45,44,1882.172161336687
16209.0,4146.78,61.89223880597015,67,9,88,459,0.0196078431372549,51.0,4146.78,88,2905.418619402985
16210.0,38489.51,136.97334519572954,281,35,1,736,0.0475543478260869,21.02857142857143,38489.51,1,3528433.372241993
16211.0,1090.59,30.294166666666666,36,3,88,350,0.0085714285714285,116.66666666666669,1090.59,88,361.46448863636357
16212.0,1293.71,16.586025641025643,78,4,18,651,0.0061443932411674,162.75,1293.71,18,2399.445042735043
16213.0,159.0,26.5,6,1,78,1,1.0,1.0,159.0,78,0.33974358974358976
16214.0,2038.25,20.7984693877551,98,4,170,265,0.0150943396226415,66.25,2038.25,170,129.68457382953181
16215.0,242.35,17.310714285714287,14,1,80,1,1.0,1.0,242.35,80,0.2163839285714286
16216.0,914.93,24.72783783783784,37,1,266,1,1.0,1.0,914.93,266,0.09296179638284902
16217.0,304.25,20.28333333333333,15,2,234,47,0.0425531914893617,23.5,304.25,234,8.148005698005697
16218.0,4439.97,27.07298780487805,164,13,29,532,0.0244360902255639,40.92307692307692,4439.97,29,6456.440815811607
16219.0,40.8,40.8,1,1,500,1,1.0,1.0,40.8,500,0.08159999999999999
16221.0,2235.51,8.532480916030533,262,9,36,450,0.02,50.0,2235.51,36,959.9041030534349
16222.0,1345.22,8.407625,160,2,317,403,0.0049627791563275,201.5,1345.22,317,21.37711593059937
16223.0,1102.35,8.748809523809525,126,2,374,21,0.0952380952380952,10.5,1102.35,374,0.9824866310160429
16224.0,1616.54,13.935689655172414,116,5,56,331,0.0151057401812688,66.2,1616.54,56,411.8493996305418
16225.0,2867.4100000000003,9.494735099337747,302,15,44,626,0.023961661341853,41.73333333333333,2867.4100000000003,44,2026.2627859723054
16226.0,672.1700000000001,21.68290322580645,31,5,202,211,0.0236966824644549,42.2,672.1700000000001,202,113.24486585755349
16227.0,1027.22,30.212352941176476,34,3,224,311,0.0096463022508038,103.66666666666669,1027.22,224,125.83984506302524
16228.0,890.8100000000001,16.196545454545454,55,3,384,15,0.2,5.0,890.8100000000001,384,1.8980326704545454
16229.0,2867.86,16.294659090909093,176,6,86,478,0.0125523012552301,79.66666666666667,2867.86,86,543.4079334038056
16230.0,542.03,15.486571428571429,35,2,189,31,0.064516129032258,15.5,542.03,189,5.080250944822373
16231.0,1078.22,10.675445544554456,101,4,378,219,0.0182648401826484,54.75,1078.22,378,24.739921420713504
16232.0,2712.97,25.83780952380952,105,7,43,507,0.0138067061143984,72.42857142857143,2712.97,43,2132.5206046511626
16233.0,1965.71,26.209466666666668,75,9,70,667,0.0134932533733133,74.11111111111111,1965.71,70,2247.648977142857
16234.0,333.18,22.212,15,3,475,86,0.0348837209302325,28.666666666666668,333.18,475,12.064623157894736
16235.0,2053.71,17.858347826086955,115,9,40,430,0.0209302325581395,47.77777777777778,2053.71,40,1727.795152173913
16236.0,432.2,21.61,20,1,77,1,1.0,1.0,432.2,77,0.28064935064935065
16237.0,136.65,19.52142857142857,7,1,436,1,1.0,1.0,136.65,436,0.044773918741808645
16238.0,63.66,10.61,6,1,422,1,1.0,1.0,63.66,422,0.02514218009478673
16239.0,1492.2,42.63428571428572,35,6,56,407,0.0147420147420147,67.83333333333333,1492.2,56,1859.1593877551024
16240.0,3718.8,27.546666666666667,135,2,23,54,0.037037037037037,27.0,3718.8,23,129.34956521739133
